Project_ID,Project_Name,Project_Type,Scope_Complexity,Estimated_Cost_USD,Resource_Allocation_Score,Risk_Assessment_Score,Environmental_Impact_Score,Historical_Cost_Deviation_%,Stakeholder_Priority_Score,Time_Estimate_Days,Feasibility_Label,Unnamed: 13,Unnamed: 14,Engineered_Area,Site_Prep_Planned_Cost,Site_Prep_Planned_Days,Site_Prep_Stage_Risk,Foundations_Planned_Cost,Foundations_Planned_Days,Foundations_Stage_Risk,Structure_Planned_Cost,Structure_Planned_Days,Structure_Stage_Risk,Systems_Planned_Cost,Systems_Planned_Days,Systems_Stage_Risk,Finishing_Planned_Cost,Finishing_Planned_Days,Finishing_Stage_Risk,Site_Prep_Actual_Cost,Site_Prep_Actual_Days,Foundations_Actual_Cost,Foundations_Actual_Days,Structure_Actual_Cost,Structure_Actual_Days,Systems_Actual_Cost,Systems_Actual_Days,Finishing_Actual_Cost,Finishing_Actual_Days,Actual_Cost_Total,Actual_Time_Total,Comp_High,Comp_Low,Comp_Medium
P0620,Urban Flyover,Water Infra,Medium,6083769,76,46,71,5.83,0.91,342,Feasible,,,3123.18,779090.4,67,55.5,1273776.65,70,62.36,2561498.43,92,29.98,1032598.77,65,35.39,436804.75,48,46.76,854220.49,77,1405687.83,83,2740607.1,93,1110604.58,67,474961.45,53,6586081.45,373,False,False,True
P0621,Urban Flyover,Road,High,1533636,74,86,47,0.71,0.88,212,Feasible,,,2962.03,347954.38,66,100.0,279031.45,43,100.0,396896.5,44,72.23,195770.46,30,54.94,313983.21,29,37.38,387478.98,96,310727.0,62,430822.5,57,209077.87,36,329744.42,32,1667850.77,283,True,False,False
P0622,Dam Reinforcement,Building,Low,4038370,59,31,89,8.92,0.9,124,Not Feasible,,,1542.05,168887.64,9,29.48,521160.58,18,55.03,953162.16,30,21.93,1416997.63,33,34.21,978162.0,34,14.35,181985.83,9,575517.01,20,1019552.85,28,1533909.21,33,1038533.29,30,4349498.19,120,False,True,False
P0623,Smart Solar Grid,Building,Low,5232406,96,91,89,0.31,0.94,557,Borderline,,,1875.06,236029.67,46,83.41,795470.69,91,100.0,1554387.26,103,75.88,1200837.39,132,96.55,1445680.99,184,45.12,246582.48,58,843761.38,123,1612596.96,126,1269741.8,176,1456939.12,195,5429621.74,678,False,True,False
P0624,Dam Reinforcement,Road,Low,5268764,72,38,74,7.48,0.97,285,Feasible,,,8833.13,1268343.08,100,62.12,884582.47,49,49.65,1444089.28,69,33.65,563984.01,37,22.3,1107765.16,29,22.27,1401529.69,115,965994.85,53,1552957.34,69,599842.35,35,1178162.76,27,5698486.99,299,False,True,False
P0625,Smart Solar Grid,Water Infra,High,6607658,70,97,76,7.59,0.7,565,Feasible,,,2607.63,901198.68,108,100.0,1253117.6,129,100.0,2319983.27,153,58.34,1565227.84,108,88.24,568130.61,65,89.93,1071746.84,157,1490264.97,187,2654538.58,185,1841540.3,149,669461.76,90,7727552.45,768,True,False,False
P0626,Urban Flyover,Bridge,Medium,4235658,70,46,35,9.53,0.78,144,Borderline,,,690.65,266518.33,10,35.9,893696.44,44,79.31,1885787.59,50,67.15,576298.43,17,26.62,613357.22,23,21.02,296100.18,10,1034498.79,56,2158300.95,61,634528.18,17,671647.64,22,4795075.74,166,False,False,True
P0627,Industrial Complex,Road,High,2776203,92,79,43,0.54,0.9,217,Not Feasible,,,8799.88,564581.3,74,100.0,426392.22,35,100.0,805280.1,50,75.99,359343.21,28,43.79,620606.16,30,34.11,631304.87,107,476784.28,51,880795.67,66,381278.7,31,652383.23,32,3022546.75,287,True,False,False
P0628,Dam Reinforcement,Road,Medium,3276360,62,69,88,5.97,0.85,387,Feasible,,,5350.2,810969.06,132,100.0,486123.06,64,85.71,887427.09,86,62.38,346915.26,49,36.46,744925.53,56,33.47,929946.8,184,550200.77,84,982819.36,102,374832.36,51,802549.57,57,3640348.86,478,False,False,True
P0629,Industrial Complex,Road,Medium,5408249,86,87,60,4.28,1.0,269,Feasible,,,16795.36,1148373.34,96,100.0,1009420.62,50,100.0,1380749.67,58,72.78,717549.3,34,40.93,1152156.07,31,52.19,1310603.11,134,1152020.65,70,1536813.0,72,774941.07,36,1257769.01,35,6032146.84,347,False,False,True
P0630,Smart Solar Grid,Water Infra,Low,5426219,82,50,96,3.31,0.51,512,Not Feasible,,,2165.34,646537.79,86,58.4,963911.06,123,66.07,2441633.93,163,31.95,896739.92,90,44.55,477396.3,51,49.03,679783.26,97,1020820.55,144,2503029.26,161,930513.02,95,497500.68,55,5631646.77,552,False,True,False
P0631,Dam Reinforcement,Bridge,Low,3534629,73,47,66,0.9,0.68,371,Feasible,,,710.18,295080.18,23,36.05,715503.51,92,77.51,1438543.06,148,73.3,508491.48,52,28.97,577010.77,55,19.18,296186.47,23,746925.94,113,1495851.42,179,506910.0,50,569743.36,50,3615617.19,415,False,True,False
P0632,Industrial Complex,Water Infra,High,1525830,93,84,95,5.63,0.64,203,Not Feasible,,,751.77,159725.56,30,99.78,261309.99,45,100.0,662751.32,67,56.67,310704.55,36,70.51,131338.58,24,78.28,186110.1,43,304535.84,65,741958.63,80,352393.63,46,150042.25,32,1735040.45,266,True,False,False
P0633,Industrial Complex,Power Plant,High,2332397,60,58,88,4.79,0.63,404,Not Feasible,,,273.5,163319.97,55,44.27,233905.01,78,64.2,412903.02,61,40.29,1241196.83,131,80.27,281072.16,79,60.96,179170.61,62,261503.46,97,451249.93,67,1408599.86,175,313279.16,97,2613803.02,498,True,False,False
P0634,Dam Reinforcement,Power Plant,Low,3136233,66,53,50,1.05,0.61,291,Feasible,,,357.68,174405.77,47,38.76,471851.82,58,58.77,562038.24,50,32.81,1561473.2,98,73.03,366463.98,38,61.64,175716.55,48,484555.88,66,563018.81,50,1625110.91,118,377350.71,44,3225752.86,326,False,True,False
P0635,Industrial Complex,Road,High,1718216,53,46,49,6.12,0.85,340,Feasible,,,4278.56,371787.94,129,80.95,307123.8,59,58.77,407814.32,79,39.59,232135.45,36,22.03,399354.49,38,28.65,429267.89,173,347330.24,71,452847.59,87,253415.17,36,438786.95,39,1921647.84,406,True,False,False
P0636,Dam Reinforcement,Road,Low,6462810,96,47,37,7.38,0.54,228,Not Feasible,,,17924.8,1371948.89,83,76.08,1201181.14,35,62.2,1632923.09,52,39.94,876397.27,26,26.57,1380359.62,32,30.22,1548340.83,102,1338131.75,40,1780976.08,54,943568.99,25,1491441.75,31,7102459.4,252,False,True,False
P0637,Industrial Complex,Road,High,5999801,74,71,63,7.67,0.87,146,Feasible,,,8927.57,1626524.41,49,100.0,1103154.44,27,84.58,1499100.51,30,66.91,653655.51,21,35.55,1117366.14,19,40.51,1947977.96,71,1302652.8,37,1741362.97,38,736971.63,23,1265821.69,21,6994787.05,190,True,False,False
P0638,Urban Flyover,Bridge,Medium,1517313,79,74,46,9.05,0.85,365,Feasible,,,273.03,104914.22,22,52.98,334561.03,84,100.0,672205.36,157,100.0,194756.13,58,50.5,210876.26,44,27.54,117912.42,25,392801.46,117,789222.97,219,218369.64,65,231276.49,44,1749582.98,470,False,False,True
P0639,Dam Reinforcement,Bridge,High,6457412,58,46,45,4.09,0.63,174,Borderline,,,1381.55,512073.68,11,31.64,1552959.0,45,82.54,2556354.43,72,67.97,860864.78,19,33.83,975160.1,27,14.03,551880.8,12,1756259.16,61,2852100.2,91,929755.44,20,1033026.32,26,7123021.92,210,True,False,False
P0640,Urban Flyover,Road,Low,4665060,70,43,79,9.53,0.63,584,Feasible,,,6667.14,1170000.43,208,69.86,667936.63,113,58.25,1163249.5,140,37.81,619462.92,60,22.32,1044410.51,62,26.77,1324271.19,248,747803.51,128,1277187.57,142,669986.62,56,1134510.09,59,5153758.98,633,False,True,False
P0641,Highway Expansion,Bridge,High,4462565,69,78,37,8.65,0.81,252,Not Feasible,,,874.56,289062.5,22,61.37,863932.76,67,100.0,1961073.93,99,100.0,764775.86,29,50.87,583719.95,35,30.49,334382.86,27,1035757.47,97,2351105.39,144,875928.41,34,655592.18,37,5252766.31,339,True,False,False
P0642,Urban Flyover,Building,Medium,2337682,68,58,75,2.97,0.88,171,Feasible,,,976.05,148037.11,12,51.12,291280.47,24,96.49,594531.45,29,49.66,817175.67,50,68.87,486657.29,57,23.86,156934.39,13,322115.24,33,629388.36,32,880918.12,61,502526.58,55,2491882.69,194,False,False,True
P0643,Industrial Complex,Road,Medium,6271175,68,33,50,1.59,0.94,372,Feasible,,,15350.09,1408436.99,126,56.83,1026882.54,68,42.8,1710427.69,86,31.87,750765.2,47,19.74,1374662.57,45,13.76,1502346.67,146,1080810.1,73,1781383.01,87,772718.29,45,1406561.94,41,6543820.01,392,False,False,True
P0644,Smart Solar Grid,Building,Medium,6256687,61,49,78,4.35,0.93,388,Feasible,,,2226.02,369474.6,33,44.08,1119185.72,39,81.27,1696602.69,83,32.2,1683493.43,116,64.82,1387930.55,118,22.62,394763.8,36,1238383.83,50,1792102.98,85,1834452.97,139,1452449.28,114,6712152.86,424,False,False,True
P0645,Urban Flyover,Water Infra,Low,2286643,86,76,21,4.02,0.98,417,Not Feasible,,,1081.77,295935.56,79,93.89,418587.1,104,100.0,939441.38,110,45.18,473515.91,69,63.82,159163.05,55,69.12,323446.3,104,460055.16,141,981052.29,116,503308.32,80,170020.03,65,2437882.1,506,False,True,False
P0646,Urban Flyover,Building,High,2533584,91,38,58,5.76,0.79,518,Feasible,,,1161.86,135652.08,56,36.57,304174.72,83,63.93,707333.65,101,30.52,794495.59,139,42.82,591927.96,140,16.15,149219.95,61,343429.8,103,773539.59,106,879230.3,156,638305.34,135,2783724.98,561,True,False,False
P0647,Urban Flyover,Water Infra,Low,1394540,66,56,80,5.83,0.95,198,Borderline,,,546.71,214538.74,34,68.21,267685.11,44,77.69,561045.49,58,35.8,249317.13,33,44.66,101953.53,30,53.64,232837.81,40,293095.54,54,590425.53,58,264617.3,35,109140.43,33,1490116.61,220,False,True,False
P0648,Smart Solar Grid,Water Infra,Low,3615075,86,44,82,7.5,0.9,137,Feasible,,,1988.01,453545.68,24,49.92,598745.25,33,58.87,1509027.56,36,29.68,783927.98,24,35.12,269828.52,20,46.41,492145.15,26,655240.44,37,1605888.61,35,838654.02,24,291813.72,21,3883741.94,143,False,True,False
P0649,Smart Solar Grid,Road,Low,6409861,97,48,37,5.1,0.95,425,Not Feasible,,,12985.68,1487153.08,139,83.95,1020662.95,70,62.79,1832058.34,97,38.21,648284.63,56,29.73,1421702.01,63,25.31,1646705.46,176,1108104.74,81,1943012.11,99,681930.46,55,1489068.83,60,6868821.6,471,False,True,False
P0650,Urban Flyover,Road,High,5939003,88,81,36,1.05,0.51,377,Not Feasible,,,12480.3,1639284.07,139,100.0,961541.86,69,100.0,1491166.84,77,75.49,659634.93,49,43.82,1187375.31,44,34.05,1849038.14,202,1084575.64,100,1644491.29,101,706038.24,55,1259008.08,47,6543151.39,505,True,False,False
P0651,Highway Expansion,Water Infra,Low,6146386,77,55,58,8.58,0.98,462,Borderline,,,3068.68,798548.78,91,64.22,1030573.8,101,77.59,2449355.02,140,36.67,1406734.26,69,45.71,461174.14,61,50.81,888092.81,106,1160534.72,125,2653491.83,142,1537265.26,73,506424.41,66,6745809.03,512,False,True,False
P0652,Smart Solar Grid,Bridge,High,5442987,90,55,90,3.1,0.74,226,Feasible,,,922.91,312781.69,21,44.42,1230077.64,59,92.28,2285642.72,79,76.54,849207.63,35,37.18,765277.32,32,24.58,337871.73,24,1389638.59,83,2544918.48,104,910968.54,38,810961.2,32,5994358.54,281,True,False,False
P0653,Smart Solar Grid,Power Plant,Medium,1026790,84,55,73,9.71,0.9,516,Feasible,,,163.18,66979.08,72,41.18,123883.27,96,64.24,177592.3,97,39.98,536978.79,193,68.91,121356.56,58,60.69,74876.05,77,141556.61,115,198301.97,103,616277.31,236,138206.87,68,1169218.81,599,False,False,True
P0654,Smart Solar Grid,Building,High,2691738,96,75,95,1.18,0.56,571,Feasible,,,868.85,187008.34,44,65.04,445055.1,76,100.0,771753.36,132,50.96,685013.29,148,89.7,602907.9,171,44.34,202150.49,55,496883.28,110,823213.77,154,757624.24,206,639058.77,193,2918930.55,718,True,False,False
P0655,Dam Reinforcement,Water Infra,High,3908873,97,78,54,9.58,0.7,166,Feasible,,,2136.53,504294.34,30,90.11,627059.38,33,100.0,1735855.04,54,55.65,809827.98,28,61.14,231836.26,21,78.01,605046.39,42,759164.01,48,2016822.42,64,945800.89,34,275066.95,28,4601900.66,216,True,False,False
P0656,Urban Flyover,Power Plant,Low,1448345,67,82,30,0.91,0.64,365,Feasible,,,173.43,80860.66,43,67.09,196756.17,70,93.01,230751.66,66,50.6,751114.55,147,100.0,188861.95,39,92.2,83558.92,51,208260.54,92,234766.83,72,800116.74,199,199756.6,51,1526459.63,465,False,True,False
P0657,Highway Expansion,Road,Medium,1749074,63,32,80,2.31,0.65,208,Feasible,,,4885.93,477142.27,70,55.7,272789.6,39,42.14,484387.31,47,25.7,179414.03,29,19.8,335340.79,23,16.65,506738.72,80,285989.15,42,499814.43,46,184063.25,28,342967.94,21,1819573.49,217,False,False,True
P0658,Smart Solar Grid,Road,High,4685501,84,95,63,0.47,0.56,322,Feasible,,,9400.75,1097663.09,114,100.0,801615.23,56,100.0,1196742.16,73,80.57,593927.96,36,48.16,995552.55,42,63.61,1227263.55,165,896261.49,81,1314406.16,98,632757.71,41,1076273.61,52,5146962.52,437,True,False,False
P0659,Dam Reinforcement,Water Infra,High,2879490,93,71,87,7.05,0.9,553,Not Feasible,,,1197.73,331910.76,90,81.41,470736.63,114,92.57,1109023.63,160,45.13,738780.79,109,63.24,229038.2,80,72.66,385562.07,121,552471.47,160,1245069.82,181,843780.52,135,263908.03,103,3290791.91,700,True,False,False
P0660,Industrial Complex,Bridge,Low,4887857,90,48,44,8.5,0.5,359,Feasible,,,776.28,376151.9,32,40.96,835792.41,113,79.82,2343562.01,132,74.76,574658.47,40,30.0,757692.21,42,14.47,407951.96,33,940289.34,141,2624216.52,161,616678.43,39,800836.3,37,5389972.55,411,False,True,False
P0661,Industrial Complex,Water Infra,Medium,5984445,56,46,67,4.34,0.66,387,Feasible,,,2798.11,852027.69,62,55.8,1123919.69,87,61.92,2168801.05,117,29.63,1485177.9,74,41.67,354518.67,47,40.98,921001.92,71,1221946.66,103,2286262.39,117,1583922.05,79,377838.9,50,6390971.92,420,False,False,True
P0662,Smart Solar Grid,Building,Low,4176083,90,62,51,9.29,0.59,132,Not Feasible,,,1677.14,336944.0,8,58.24,614928.38,20,100.0,1094323.76,30,40.81,1097865.56,29,66.54,1032021.3,45,37.7,374537.29,9,710510.32,27,1196383.6,31,1229927.4,34,1124899.3,46,4636257.91,147,False,True,False
P0663,Highway Expansion,Power Plant,Low,2454908,62,78,23,5.9,0.79,256,Feasible,,,349.39,228232.52,29,65.36,264461.99,42,82.94,470172.08,48,49.42,1224541.45,101,100.0,267499.96,36,90.96,247153.39,34,291112.13,53,501532.2,52,1369174.58,137,296636.92,47,2705609.22,323,False,True,False
P0664,Highway Expansion,Bridge,Low,3253694,67,85,57,6.3,0.63,434,Feasible,,,596.21,280227.73,23,65.78,659075.29,123,100.0,1423214.4,166,100.0,365216.26,65,52.27,525960.33,58,26.2,304800.57,27,739886.0,167,1597717.94,225,392206.14,71,550835.72,55,3585446.37,545,False,True,False
P0665,Urban Flyover,Water Infra,Low,4319144,86,92,82,8.45,0.63,292,Borderline,,,2141.79,605966.65,57,100.0,884944.04,61,100.0,1687867.96,80,56.47,781774.21,59,73.68,358591.15,35,87.1,695096.52,77,1015107.89,83,1859513.55,90,875306.01,72,406511.44,45,4851535.41,367,False,True,False
P0666,Smart Solar Grid,Building,High,1305062,62,32,66,2.97,0.74,349,Feasible,,,408.12,80184.08,29,27.44,193803.71,49,51.98,359150.21,68,22.46,415988.9,102,37.35,255935.1,100,20.77,85056.72,30,210491.01,57,379128.5,68,445523.93,111,269725.33,99,1389925.49,365,True,False,False
P0667,Industrial Complex,Building,Medium,6806466,85,78,20,3.54,0.83,317,Feasible,,,2206.96,307825.93,29,70.8,904238.5,48,100.0,2123669.16,71,49.38,2182068.47,85,86.08,1288663.95,85,43.52,334687.87,36,1009955.14,67,2262799.36,79,2406337.81,112,1365421.89,92,7379202.07,386,False,False,True
P0668,Urban Flyover,Bridge,Medium,6744588,80,84,22,9.06,0.56,362,Feasible,,,1086.19,488174.71,23,64.46,1342282.29,93,100.0,3052744.86,150,100.0,1058839.0,47,54.07,802547.13,50,33.35,555139.87,28,1577372.77,130,3587409.78,210,1192331.93,54,885963.4,51,7798217.75,473,False,False,True
P0669,Highway Expansion,Building,Low,6060955,51,55,81,9.01,0.59,162,Not Feasible,,,2196.88,381096.71,14,43.42,908585.52,20,89.02,1443566.14,37,45.38,1774059.68,40,60.96,1553646.95,51,36.22,416829.76,15,1037208.42,26,1581886.21,39,1973020.52,46,1687596.72,51,6696541.63,177,False,True,False
P0670,Urban Flyover,Building,Low,6304509,65,81,83,9.76,0.62,449,Borderline,,,1970.73,288471.4,32,67.66,846702.13,64,100.0,1858023.52,101,51.73,2056083.0,117,90.79,1255228.96,136,57.85,324997.37,38,982805.21,87,2062051.85,110,2366605.68,153,1401171.04,153,7137631.15,541,False,True,False
P0671,Industrial Complex,Building,High,5949499,58,36,36,9.02,0.99,398,Not Feasible,,,2281.1,352882.14,26,34.18,846252.42,58,57.69,1739720.55,83,25.69,1494952.82,99,45.06,1515691.07,132,17.38,399666.36,28,980234.77,70,1954192.75,85,1710962.52,112,1688751.2,128,6733807.6,423,True,False,False
P0672,Highway Expansion,Building,Low,3387312,58,75,97,1.27,0.7,198,Borderline,,,1266.55,217880.99,14,70.59,373545.23,26,100.0,972312.06,43,51.02,1196702.75,54,87.84,626870.97,60,34.68,226943.64,17,399771.08,35,994242.1,47,1266563.04,70,631044.1,60,3518563.96,229,False,True,False
P0673,Dam Reinforcement,Water Infra,Low,4693976,87,75,81,8.24,0.8,548,Feasible,,,2266.35,623069.36,97,85.54,821683.33,122,100.0,1872239.11,163,45.89,919166.63,100,61.46,457817.57,66,81.98,704041.3,124,940834.15,165,2038277.15,173,1015579.19,115,515617.44,83,5214349.23,660,False,True,False
P0674,Dam Reinforcement,Bridge,High,5408224,60,45,54,4.1,0.62,398,Feasible,,,848.33,431648.45,35,34.93,1111253.5,115,78.76,2446365.88,151,66.7,655579.01,47,26.9,763377.16,50,17.71,466483.43,38,1251794.5,153,2724951.45,190,702988.56,48,811256.64,49,5957474.58,478,True,False,False
P0675,Smart Solar Grid,Power Plant,Medium,5035493,71,53,32,9.91,0.75,351,Feasible,,,652.9,445889.71,47,39.44,490574.85,67,59.62,751989.85,54,36.19,2656811.75,128,66.58,690226.84,54,63.16,498779.24,50,559418.63,78,838557.55,56,3049549.7,155,789717.87,64,5736022.99,403,False,False,True
P0676,Urban Flyover,Power Plant,Medium,4388532,82,90,54,4.72,0.54,220,Feasible,,,525.28,400107.26,25,73.26,585188.36,38,97.77,727969.79,42,58.11,2158939.2,81,100.0,516327.4,34,100.0,440250.55,31,658605.82,53,789701.03,49,2434734.6,113,582286.05,48,4905578.05,294,False,False,True
P0677,Highway Expansion,Building,Low,2425541,85,83,62,5.54,0.52,281,Borderline,,,1189.59,87477.02,28,78.21,364873.54,36,100.0,707450.8,55,54.94,675262.8,67,91.99,590476.85,95,39.96,95625.94,35,406924.14,49,756662.82,61,747601.01,88,622583.93,98,2629397.84,331,False,True,False
P0678,Smart Solar Grid,Water Infra,Medium,6703737,94,91,21,5.3,0.73,263,Borderline,,,2925.69,1004567.43,52,100.0,1169366.11,54,100.0,2821224.56,70,59.47,1172482.12,51,74.33,536096.78,37,82.87,1141904.37,73,1329233.09,75,3088760.8,82,1301672.98,64,599898.09,48,7461469.33,342,False,False,True
P0679,Urban Flyover,Building,Medium,2871403,72,30,75,3.22,0.7,566,Not Feasible,,,1386.12,95186.74,30,25.52,410499.22,75,48.88,816018.38,121,24.36,978703.46,162,37.57,570995.19,178,13.67,98729.48,29,435476.17,83,845432.24,118,1027057.56,170,585403.47,163,2992098.92,563,False,False,True
P0680,Industrial Complex,Building,Medium,6747372,94,78,96,0.75,0.57,228,Borderline,,,2623.57,346386.22,17,67.84,1130101.47,25,100.0,1866572.45,58,58.55,1951093.4,52,84.03,1453218.46,76,52.4,365603.7,21,1228722.81,35,1952990.01,68,2090562.5,68,1511664.94,86,7149543.96,278,False,False,True
P0681,Highway Expansion,Water Infra,High,5848287,94,54,70,8.96,0.84,554,Not Feasible,,,2495.61,822103.89,108,64.92,1020491.92,115,73.2,2370013.33,153,38.6,1070192.91,100,45.12,565484.96,78,48.16,958449.7,135,1198990.86,149,2694788.88,167,1224486.12,113,648894.78,90,6725610.34,654,True,False,False
P0682,Urban Flyover,Road,Medium,6658796,83,39,73,8.03,1.0,352,Feasible,,,13986.06,1772604.63,119,68.26,1079504.96,63,49.04,1815070.61,82,35.83,692022.72,43,22.07,1299593.08,45,19.8,2029672.82,145,1213818.86,70,2015204.85,85,758120.4,41,1420560.02,43,7437376.95,384,False,False,True
P0683,Highway Expansion,Bridge,Low,1821052,58,45,35,1.4,0.7,230,Feasible,,,340.89,148645.34,15,32.2,306005.97,56,78.6,880239.78,96,67.08,258039.66,29,29.99,228121.25,33,17.14,149329.67,15,321233.83,69,914174.13,113,258672.6,28,225827.81,30,1869238.04,255,False,True,False
P0684,Urban Flyover,Power Plant,Low,2807150,73,87,37,7.77,0.81,535,Feasible,,,314.79,170135.01,67,66.81,328799.6,79,98.78,526916.62,100,56.65,1507067.73,216,100.0,274231.03,73,100.0,187741.52,79,373698.69,106,575907.33,112,1714766.57,293,312024.6,99,3164138.71,689,False,True,False
P0685,Industrial Complex,Water Infra,High,3225300,57,58,26,6.26,0.98,541,Feasible,,,1484.89,386206.2,99,65.95,624721.36,131,76.98,1237944.8,148,37.45,646570.15,100,49.15,329857.49,63,60.47,439082.73,124,717603.04,173,1369804.95,161,723508.29,116,373091.21,77,3623090.22,651,True,False,False
P0686,Highway Expansion,Power Plant,Low,2855567,56,35,64,4.09,0.92,351,Feasible,,,364.47,158438.01,51,28.34,401384.66,66,40.08,558297.83,62,23.8,1397923.62,106,43.6,339522.88,66,39.18,162782.74,49,417099.59,68,571075.21,58,1457571.14,111,352510.51,68,2961039.19,354,False,True,False
P0687,Dam Reinforcement,Water Infra,High,2534837,85,45,55,2.54,0.73,559,Feasible,,,1104.66,333609.94,102,56.75,410754.73,129,61.85,1044271.27,158,30.82,607230.18,103,34.53,138970.89,68,41.05,362710.48,122,448739.82,159,1107503.3,166,646316.58,110,148848.44,75,2714118.62,632,True,False,False
P0688,Industrial Complex,Water Infra,Low,4501268,67,49,60,8.6,0.87,357,Not Feasible,,,2006.54,576641.64,63,58.77,903870.18,86,71.99,1736379.83,97,28.96,811692.39,61,39.23,472683.95,50,46.05,637460.07,71,1011677.64,103,1865471.36,94,880741.6,63,516260.22,53,4911610.89,384,False,True,False
P0689,Urban Flyover,Road,Low,4338442,52,72,61,7.0,0.56,316,Not Feasible,,,9798.07,1019801.19,100,100.0,760324.82,63,85.78,1099371.57,69,70.19,472514.37,40,41.31,986430.05,45,42.26,1162977.98,135,855863.09,80,1219743.98,82,510103.56,41,1065873.48,47,4814562.09,385,False,True,False
P0690,Highway Expansion,Building,Low,5926203,77,55,26,5.48,0.76,392,Borderline,,,2733.26,314426.6,34,46.79,677997.85,52,97.61,1640146.25,95,35.1,2150196.81,85,68.69,1143435.49,126,26.82,334025.3,36,755225.93,70,1722921.16,95,2332010.38,101,1191534.19,121,6335716.96,423,False,True,False
P0691,Industrial Complex,Bridge,Medium,5454051,55,62,34,6.1,0.64,205,Feasible,,,1063.13,327221.18,19,50.82,1355774.5,54,100.0,2405455.75,75,90.48,624548.54,26,35.85,741051.03,31,26.03,357361.22,21,1549950.49,75,2726168.89,101,672358.27,27,790216.07,31,6096054.94,255,False,False,True
P0692,Urban Flyover,Road,High,5809954,93,55,79,0.91,0.58,414,Not Feasible,,,11085.79,1328890.99,136,97.68,1069111.78,68,64.36,1567583.9,108,48.76,568314.52,55,29.26,1276052.81,47,34.94,1491637.82,195,1163616.68,85,1681145.05,125,598152.78,57,1350461.16,50,6285013.49,512,True,False,False
P0693,Dam Reinforcement,Power Plant,Low,1423570,93,74,59,4.74,0.71,160,Borderline,,,197.37,100753.79,18,58.66,209610.13,26,81.49,221387.47,27,53.0,720241.05,71,100.0,171577.55,19,76.34,107216.38,20,227865.21,33,234328.26,30,796368.02,96,185632.15,23,1551410.02,202,False,True,False
P0694,Dam Reinforcement,Bridge,Low,3373139,70,92,56,1.94,0.57,167,Feasible,,,578.35,209363.58,12,74.85,711621.63,46,100.0,1454090.76,62,100.0,514109.7,25,59.24,483953.33,22,34.57,220236.71,15,766094.84,62,1565398.49,84,532955.42,28,490009.02,22,3574694.48,211,False,True,False
